company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
PITREAVIE ELECTRICAL SERVICES LTD,SC638368,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-08-08,total-exemption-full,"accounts category, NOT turnover",43210,"25 Pitreavie Place, Dundee",DD3 9ED,https://find-and-update.company-information.service.gov.uk/company/SC638368,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:39+00:00
SCOTIA PIPE SERICES LTD,SC638190,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-08-07,total-exemption-full,"accounts category, NOT turnover",43220,"50 Izatt Avenue, Dunfermline, Fife",KY11 3BJ,https://find-and-update.company-information.service.gov.uk/company/SC638190,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:42+00:00
ANDREW D SCOTT LTD,SC638455,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-08-09,total-exemption-full,"accounts category, NOT turnover",43210,"1 Brora Place, Crossford, Dunfermline",KY12 8YP,https://find-and-update.company-information.service.gov.uk/company/SC638455,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:44+00:00
DMR MECHANICAL LTD,NI652931,A_CEILING_HIT,"established 2018, unaudited-abridged filer",ltd,corporate subscriber,2018-05-10,unaudited-abridged,"accounts category, NOT turnover",43220,"115 Aughrim Road, Castledawson, Magherafelt",BT45 8HB,https://find-and-update.company-information.service.gov.uk/company/NI652931,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:46+00:00
CPF ELECTRICAL SERVICES LIMITED,10583020,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-01-25,total-exemption-full,"accounts category, NOT turnover",43210,"31 St. Georges Walk, Allhallows, Rochester",ME3 9PP,https://find-and-update.company-information.service.gov.uk/company/10583020,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:46+00:00
ECO GREEN CONTRACTS LTD,10204643,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-05-27,total-exemption-full,"accounts category, NOT turnover",43290; 43310; 43341,"41 Mere Road, Leicester",LE5 3HS,https://find-and-update.company-information.service.gov.uk/company/10204643,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:50+00:00
AAPLUMBING&HEATING LTD,12343421,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-12-02,total-exemption-full,"accounts category, NOT turnover",43220,"15 Woodbridge Court Vicarage Road, Woodford Green",IG8 8NL,https://find-and-update.company-information.service.gov.uk/company/12343421,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:53+00:00
HS ELECTRICAL CONTRACTORS LTD,09570087,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-04-30,total-exemption-full,"accounts category, NOT turnover",43210,"Abacus House, 68a North Street, Romford",RM1 1DA,https://find-and-update.company-information.service.gov.uk/company/09570087,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:55+00:00
VKMRINKOV ENGINEERING LTD,12342598,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-12-02,total-exemption-full,"accounts category, NOT turnover",41100; 41202; 43220; 43390,"34 Finsbury Road, London",N22 8PD,https://find-and-update.company-information.service.gov.uk/company/12342598,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:27:57+00:00
WHITTLE ELECTRICAL CONTRACTORS LIMITED,04206772,A_CEILING_HIT,"established 2001, total-exemption-full filer",ltd,corporate subscriber,2001-04-26,total-exemption-full,"accounts category, NOT turnover",43210,"Wellesley House, 204 London Road, Waterlooville, Hampshire",PO7 7AN,https://find-and-update.company-information.service.gov.uk/company/04206772,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:00+00:00
IDEAL BOILER INSTALLATION LTD,12243305,A_CEILING_HIT,"established 2019, unaudited-abridged filer",ltd,corporate subscriber,2019-10-04,unaudited-abridged,"accounts category, NOT turnover",43220,"349 Chanterlands Avenue Chanterlands Avenue, Hull",HU5 4EB,https://find-and-update.company-information.service.gov.uk/company/12243305,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:04+00:00
P J ELECTRICAL LIMITED,03366967,A_CEILING_HIT,"established 1997, total-exemption-full filer",ltd,corporate subscriber,1997-05-08,total-exemption-full,"accounts category, NOT turnover",43210,"Warren End Petteridge Lane, Matfield, Tonbridge, Kent",TN12 7LP,https://find-and-update.company-information.service.gov.uk/company/03366967,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:05+00:00
ADVANCED CONNECTIONS LIMITED,04641036,A_CEILING_HIT,"established 2003, total-exemption-full filer",ltd,corporate subscriber,2003-01-17,total-exemption-full,"accounts category, NOT turnover",43210,"Cornelius House, 178-180 Church Road, Hove, East Sussex",BN3 2DJ,https://find-and-update.company-information.service.gov.uk/company/04641036,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:06+00:00
SJW PLUMBING & HEATING SERVICES LIMITED,12439850,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-02-03,total-exemption-full,"accounts category, NOT turnover",43220,"34 Waterloo Road, Wolverhampton",WV1 4DG,https://find-and-update.company-information.service.gov.uk/company/12439850,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:14+00:00
S AND J ELECTRICAL SERVICES ESSEX LIMITED,12330968,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-11-25,total-exemption-full,"accounts category, NOT turnover",43210,"Top Floor Claridon House, London Road, Stanford Le Hope, Essex",SS17 0JU,https://find-and-update.company-information.service.gov.uk/company/12330968,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:18+00:00
DON. W ELECTRICAL LIMITED,12325069,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-11-20,total-exemption-full,"accounts category, NOT turnover",43210,"4 Capricorn Centre, Cranes Farm Road, Basildon, Essex",SS14 3JJ,https://find-and-update.company-information.service.gov.uk/company/12325069,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:19+00:00
MARDOM LTD,12308131,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-11-11,total-exemption-full,"accounts category, NOT turnover",43290,"39 Lorton Close, Gravesend",DA12 4HA,https://find-and-update.company-information.service.gov.uk/company/12308131,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:23+00:00
ELECMECH LTD,12378755,A_CEILING_HIT,"established 2019, unaudited-abridged filer",ltd,corporate subscriber,2019-12-27,unaudited-abridged,"accounts category, NOT turnover",43210,"71 Butcher Row, Witham, Essex",CM8 1YR,https://find-and-update.company-information.service.gov.uk/company/12378755,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:25+00:00
ALLPORT INSTALLATIONS LTD,12371511,A_CEILING_HIT,"established 2019, unaudited-abridged filer",ltd,corporate subscriber,2019-12-19,unaudited-abridged,"accounts category, NOT turnover",41100; 43290; 43390,"7 Horton Avenue, Stretton, Burton On Trent, Staffordshire",DE13 0DP,https://find-and-update.company-information.service.gov.uk/company/12371511,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:27+00:00
CUBEDEVELOP LTD,12364228,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-12-16,total-exemption-full,"accounts category, NOT turnover",43290,"30 Bernwelle Avenue, Romford",RM3 9FA,https://find-and-update.company-information.service.gov.uk/company/12364228,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:29+00:00
NEWTEAM SERVICES LIMITED,05435354,A_CEILING_HIT,"established 2005, total-exemption-full filer",ltd,corporate subscriber,2005-04-26,total-exemption-full,"accounts category, NOT turnover",43220,"Unit 3 Fontley House Farm Iron Mill Lane, Titchfield, Fareham, Hampshire",PO15 6QT,https://find-and-update.company-information.service.gov.uk/company/05435354,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:38+00:00
SMART GROUP (SCOTLAND) LTD,SC466792,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-01-07,total-exemption-full,"accounts category, NOT turnover",43220,"Solar House, 121 Deerdykes View, Cumbernauld",G68 9HN,https://find-and-update.company-information.service.gov.uk/company/SC466792,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:38+00:00
HENDRE GAS SERVICES LTD,13345966,A_CEILING_HIT,"established 2021, total-exemption-full filer",ltd,corporate subscriber,2021-04-20,total-exemption-full,"accounts category, NOT turnover",43220,"11 St David Drive, Killay, Swansea",SA2 7EN,https://find-and-update.company-information.service.gov.uk/company/13345966,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:40+00:00
J WHITE ELECTRICAL SERVICES LIMITED,08062816,A_CEILING_HIT,"established 2012, total-exemption-full filer",ltd,corporate subscriber,2012-05-09,total-exemption-full,"accounts category, NOT turnover",43210,"Bramble Cottage 203 Greyfield Road, High Littleton, Bristol",BS39 6YB,https://find-and-update.company-information.service.gov.uk/company/08062816,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:44+00:00
THE ELIO GROUP LTD,12110103,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-07-18,total-exemption-full,"accounts category, NOT turnover",43210; 96090,"Suite E2, The Octagon, 2nd Floor Middleborough, Colchester",CO1 1TG,https://find-and-update.company-information.service.gov.uk/company/12110103,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:47+00:00
BOUNTY ENERGY SOLUTIONS AND TECHNOLOGIES LTD,11785993,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-01-24,total-exemption-full,"accounts category, NOT turnover",35110; 35300; 43210; 43220,"Henleaze House Harbury Road, Henleaze, Bristol",BS9 4PN,https://find-and-update.company-information.service.gov.uk/company/11785993,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:48+00:00
CLAZ BUILDING LIMITED,12009145,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-05-21,total-exemption-full,"accounts category, NOT turnover",43290,"1 Imperial Gardens, Mitcham",CR4 1ER,https://find-and-update.company-information.service.gov.uk/company/12009145,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:52+00:00
ARROW HEATING LTD,12220387,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-09-21,total-exemption-full,"accounts category, NOT turnover",43220,"25 Howards Road, Woking, Surrey",GU22 9AS,https://find-and-update.company-information.service.gov.uk/company/12220387,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:28:58+00:00
DENTON BUILDING SOLUTIONS LIMITED,12210044,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-09-16,total-exemption-full,"accounts category, NOT turnover",43210; 43220; 43290; 43310,"71-75 Shelton Street, London, Greater London",WC2H 9JQ,https://find-and-update.company-information.service.gov.uk/company/12210044,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:29:00+00:00
