company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
MULTIPLEX SHOPFITTERS LIMITED,12742594,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-07-14,micro-entity,"accounts category, NOT turnover",43290; 43342; 43390,"9 Warwick Crescent, Hayes, Middlesex",UB4 8RE,https://find-and-update.company-information.service.gov.uk/company/12742594,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:42+00:00
T J BRICKLAND CONSTRUCTION LIMITED,14353579,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-09-13,total-exemption-full,"accounts category, NOT turnover",43290,"33 Whitchurch Road, Chester",CH3 5QA,https://find-and-update.company-information.service.gov.uk/company/14353579,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:43+00:00
GLOWPLUS HOME SERVICES LTD,12641807,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-06-03,micro-entity,"accounts category, NOT turnover",43220,"The Glow Group Leafbridge Business Park Unit F3 Freya Court, Castings Way, Lincoln, Lincolnshire",LN6 9WG,https://find-and-update.company-information.service.gov.uk/company/12641807,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:44+00:00
PLANET POWER ELECTRICAL LIMITED,14567904,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-01-03,micro-entity,"accounts category, NOT turnover",43210,"6 Lorton Close, Burnley",BB12 8UW,https://find-and-update.company-information.service.gov.uk/company/14567904,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:46+00:00
JPF ELEC LTD,12014561,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-05-23,micro-entity,"accounts category, NOT turnover",43210,"25 Queens Drive, Barnsley",S75 2QQ,https://find-and-update.company-information.service.gov.uk/company/12014561,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:46+00:00
SABZZ PLUMBING & HEATING LTD,14778060,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-04-03,total-exemption-full,"accounts category, NOT turnover",43220,"24 Mersey Road North, Failsworth, Manchester",M35 9FF,https://find-and-update.company-information.service.gov.uk/company/14778060,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:47+00:00
BLUE WIRE MECHANICAL & ELECTRICAL LTD,08921154,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-03-04,micro-entity,"accounts category, NOT turnover",43210,"Unit 3 Wortley Moor Lane, Leeds",LS12 4JD,https://find-and-update.company-information.service.gov.uk/company/08921154,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:48+00:00
RIDGEWELL ELECTRICAL SERVICES LTD,12234433,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-09-30,micro-entity,"accounts category, NOT turnover",43210,"11 Ridgewell Grove, Hornchurch",RM12 5AG,https://find-and-update.company-information.service.gov.uk/company/12234433,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:49+00:00
J.L. CLARK & SON LIMITED,05135608,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2004-05-24,micro-entity,"accounts category, NOT turnover",43210,"Unit 16 Alliance Close, Attleborough Fields Industrial, Estate Nuneaton, Warwickshire",CV11 6SD,https://find-and-update.company-information.service.gov.uk/company/05135608,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:50+00:00
G & G MAINTENANCE AND ELECTRICAL SERVICES LTD,12001950,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-05-17,micro-entity,"accounts category, NOT turnover",33140; 41201; 43210; 47990,"500 White Hart Lane, London",N17 7NA,https://find-and-update.company-information.service.gov.uk/company/12001950,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:51+00:00
S J DUBAS LIMITED,04005625,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2000-06-01,micro-entity,"accounts category, NOT turnover",43210,"15 The Square, Beaminster, Dorset",DT8 3AU,https://find-and-update.company-information.service.gov.uk/company/04005625,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:53+00:00
PJ ELECTRICAL MIDLANDS LTD,09780839,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-09-16,micro-entity,"accounts category, NOT turnover",43210,"80 Norton Hill Drive, Coventry",CV2 3AY,https://find-and-update.company-information.service.gov.uk/company/09780839,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:55+00:00
ONE CALL AIR CONDITIONING LIMITED,05902177,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2006-08-10,micro-entity,"accounts category, NOT turnover",43220,"16 Longlands Drive, Houghton Le Spring, Tyne & Wear",DH5 8LR,https://find-and-update.company-information.service.gov.uk/company/05902177,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:55+00:00
MULTIFORM CONSULTING LIMITED,08088641,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-05-30,micro-entity,"accounts category, NOT turnover",43210; 70229,"168a Palmerston Road, Bowes Park, London",N22 8RB,https://find-and-update.company-information.service.gov.uk/company/08088641,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:57+00:00
HEYWORTH BUILDERS LTD,05684715,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2006-01-23,micro-entity,"accounts category, NOT turnover",43220,"67 Airthrie Road, Ilford, Essex",IG3 9QT,https://find-and-update.company-information.service.gov.uk/company/05684715,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:58+00:00
Y&H ELECTRICAL LTD,11434692,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-06-26,micro-entity,"accounts category, NOT turnover",43210,"172 Ellesmere Road, Bolton",BL3 3JN,https://find-and-update.company-information.service.gov.uk/company/11434692,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:59+00:00
RLA ELECTRICAL SERVICES LIMITED,10422782,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-10-12,micro-entity,"accounts category, NOT turnover",43210,"9 Parkland Avenue, Blaydon-On-Tyne",NE21 6NA,https://find-and-update.company-information.service.gov.uk/company/10422782,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:59+00:00
PIRNAR LTD,11077344,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-11-22,micro-entity,"accounts category, NOT turnover",43290; 47789,"Unit 30 Leigh Commerce Park, Meadowcroft Way, Leigh",WN7 3XZ,https://find-and-update.company-information.service.gov.uk/company/11077344,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:01+00:00
CPR CONTROLS LTD,13121341,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-01-08,micro-entity,"accounts category, NOT turnover",43210,"Chart House, 2 Effingham Road, Reigate, Surrey",RH2 7JN,https://find-and-update.company-information.service.gov.uk/company/13121341,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:02+00:00
TRUSTMARK ELECTRICAL LTD,14226314,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-07-11,micro-entity,"accounts category, NOT turnover",43210,"8 Ridgley Road, Coventry",CV4 9JX,https://find-and-update.company-information.service.gov.uk/company/14226314,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:04+00:00
DWR ELECTRICAL LIMITED,SC425422,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-06-01,micro-entity,"accounts category, NOT turnover",43210,"1 Simonsburn Road, Loreny Industrial Estate, Kilmarnock, Ayrshire",KA1 5LA,https://find-and-update.company-information.service.gov.uk/company/SC425422,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:05+00:00
RESOLVE HEATING & PLUMBING SERVICES LTD,15035340,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-07-28,micro-entity,"accounts category, NOT turnover",43220,"35 The Driveway, Canvey Island",SS8 0AB,https://find-and-update.company-information.service.gov.uk/company/15035340,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:06+00:00
CDM MAINTENANCE AND CONSTRUCTION LIMITED,03421083,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,1997-08-18,micro-entity,"accounts category, NOT turnover",43290,"Thames House, Roman Square, Sittingbourne, Kent",ME10 4BJ,https://find-and-update.company-information.service.gov.uk/company/03421083,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:08+00:00
"GARETH LANE PLUMBING, HEATING AND GAS SERVICES LIMITED",09932611,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-12-30,micro-entity,"accounts category, NOT turnover",43220,"16 Bryn Terrace, Ystrad, Pentre, Mid Glamorgan",CF41 7RX,https://find-and-update.company-information.service.gov.uk/company/09932611,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:10+00:00
J BARSBY ELECTRICAL LTD,06610387,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2008-06-04,micro-entity,"accounts category, NOT turnover",43210,"42-44 Nottingham Road, Mansfield, Nottinghamshire",NG18 1BL,https://find-and-update.company-information.service.gov.uk/company/06610387,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:12+00:00
GG PLUMBERS LTD,SC743730,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-09-07,micro-entity,"accounts category, NOT turnover",43220,"Torridon House, Torridon Lane, Rosyth, Fife",KY11 2EU,https://find-and-update.company-information.service.gov.uk/company/SC743730,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:12+00:00
SMH PLUMBING LIMITED,09348791,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-12-10,micro-entity,"accounts category, NOT turnover",43220; 47190,"Groveland Farm Shop Thorpe Market Road, Roughton, Norwich",NR11 8TB,https://find-and-update.company-information.service.gov.uk/company/09348791,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:13+00:00
LIGHTFANTASIA LIMITED,14614991,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-01-24,total-exemption-full,"accounts category, NOT turnover",43210; 47540,"41 Cranborne Road, Barking",IG11 7XD,https://find-and-update.company-information.service.gov.uk/company/14614991,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:14+00:00
BARNET ELECTRICAL SERVICES LTD,11368761,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-05-17,micro-entity,"accounts category, NOT turnover",43210,"Unit 1.04, The Light Box, Power Road, London",W4 5PY,https://find-and-update.company-information.service.gov.uk/company/11368761,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:15+00:00
PEARLEX GROUP LTD,12565382,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-04-21,micro-entity,"accounts category, NOT turnover",43290; 63120; 70229,"Level One Base Camp, 49 Jamaica Street, Liverpool",L1 0AH,https://find-and-update.company-information.service.gov.uk/company/12565382,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:16+00:00
J&J ELECTRICAL LTD,10214625,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-06-03,micro-entity,"accounts category, NOT turnover",43210,"47 Wordsworth Avenue, Wolverhampton",WV4 6SY,https://find-and-update.company-information.service.gov.uk/company/10214625,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:17+00:00
DIAMOND HOME MODERNISATIONS LIMITED,14230401,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-07-12,micro-entity,"accounts category, NOT turnover",43290,"21 Humberstone Road, Coventry",CV6 1BG,https://find-and-update.company-information.service.gov.uk/company/14230401,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:18+00:00
ELEVATE ELECTRICAL SERVICES LIMITED,13998934,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-03-23,micro-entity,"accounts category, NOT turnover",43210,"11 Parkwood Drive, Rossendale, Lancashire",BB4 6RP,https://find-and-update.company-information.service.gov.uk/company/13998934,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:41:20+00:00
